Customer_ID,Age,Gender,Annual_Income,Loan_Amount,Credit_Score,Late_Payments,Loan_Term,Interest_Rate,Loan_Type,Default
2c99101e-6f2b-448d-af20-9f5afc5fd5a7,56,Female,96693,17738,662,7,36,23.26,Education,0
1c14f2ec-3c85-4a59-8150-470597a8d153,21,Female,55135,3631,608,7,24,15.92,Auto,0
4ed2eaef-6995-4db3-990b-5df0fce2e34c,30,Male,92232,18905,351,5,48,19.14,Personal,0
34d9641e-a111-448c-879d-61a6a470c04a,66,Male,47862,20056,300,2,24,22.41,Mortgage,0
705cda44-aac4-4ade-8451-5d4c5f797a2c,19,Male,25190,45138,310,1,24,22.98,Education,0
30f236c5-509a-47fa-b297-d6164de66f4c,22,Male,90199,24546,513,7,60,14.87,Education,0
0679e09c-54d0-43e9-a0ce-21104426f16b,61,Female,125366,36447,817,5,12,15.13,Education,0
e41c6bc2-ea6d-489e-8f34-57bb0f0acb9d,44,Female,24331,38190,714,3,12,21.8,Education,0
45d1a3d5-12f9-43a2-9d10-8addbe46cbc8,49,Male,144184,27014,307,4,48,20.86,Personal,0
774152aa-b47b-44bb-86c9-91b618e41cad,38,Female,72186,8463,304,4,60,18.53,Education,0
35ce7629-ca04-4304-973c-8ccfc02ce82a,25,Female,64648,43381,661,8,24,16.5,Mortgage,0
17697dcf-cacb-43ac-974a-09bfa92ad8ef,55,Female,48549,2780,411,8,12,16.77,Mortgage,0
4d161e80-50e6-4b13-b8cb-3f97d724c960,25,Male,101782,27107,572,7,12,11.3,Personal,0
6b3d9064-a21f-4e5c-a984-e66689cce22b,67,Female,45761,32587,721,7,36,21.58,Education,0
7539ea58-a719-436a-85a8-39a63db3f72f,20,Male,23262,43192,564,1,24,16.78,Mortgage,0
505c3661-570e-4274-99b7-d9d4b055f511,71,Male,131624,40339,757,2,60,8.31,Auto,0
dc17a847-29c9-42e0-8d11-bac44e943932,61,Female,71259,25968,511,7,12,8.66,Education,0
6317c2c7-b780-4afc-8193-a5700b908389,20,Female,92572,34593,377,4,60,22.02,Personal,0
dad164ed-9e49-49cf-bc6b-2a0a560dcfa8,39,Male,144720,44923,520,6,24,16.95,Auto,0
9ec33a90-184f-402f-af40-54e620899521,23,Female,73472,24660,668,7,24,12.07,Education,0
78939153-cbe1-468d-9a8c-4a050d75929d,19,Female,107858,3395,646,5,12,7.52,Auto,0
764de2e6-c335-4265-b265-2c5dd80662b6,40,Male,104667,37913,324,4,48,16.62,Education,0
84040c76-4fec-4807-920e-f6927845454a,61,Male,24677,32848,719,7,60,7.46,Education,0
0ae943d1-76dc-46a7-ba40-501e2e6f511c,19,Male,93508,16779,653,0,60,13.61,Mortgage,0
2ffd6ee8-9514-436b-aeb7-bacea7e8f846,55,Male,100865,6492,716,0,36,18.07,Auto,0
b2787b28-5470-49c6-bd06-628124473f93,34,Female,122568,30722,814,0,24,15.66,Auto,0
c1f06206-cd02-42f8-b613-5ac204ae8eae,52,Female,121437,8111,514,2,24,23.33,Personal,0
86f05fa6-a74b-4e59-8e86-33946c5a9c4a,51,Male,129916,46855,411,9,12,4.35,Personal,0
26f049a2-34b9-452c-998b-10952ac9371c,40,Male,70617,10984,727,5,12,9.52,Auto,0
92e32179-b16b-4ba0-99bc-92415095889d,47,Male,106029,33016,515,5,12,4.73,Mortgage,0
f6795e56-42ff-4044-b75d-eae0b5eb63a4,69,Female,38595,28640,712,4,36,7.68,Mortgage,0
46841956-d1e0-4821-96a1-0ef76f7d0a61,25,Male,107459,7792,679,6,48,6.17,Education,0
c16a4c67-1ca6-4485-890d-ce94e2c0edfa,39,Female,80148,27924,531,4,12,19.25,Personal,0
8c30dc68-28d3-4b5b-9277-1984c5f2cd8b,61,Male,66926,33577,557,1,12,11.44,Personal,0
96969b92-db8b-48e5-a385-a82ba3ccf9d0,53,Male,95271,8711,555,3,12,23.39,Personal,0
549532e1-0678-4ada-b1ec-798a6e36adc5,22,Male,54457,21012,702,0,36,4.0,Education,0
333ab0ef-a986-4a73-9b4c-2b3a514b0b2f,30,Female,62531,35333,723,6,60,17.54,Mortgage,0
24f8e091-1526-4759-9922-f6f901f423f2,46,Female,93263,37435,364,3,48,24.37,Personal,0
a5286464-a505-4982-a9ca-5f818a199e73,48,Female,93300,40227,489,3,60,7.28,Education,0
e34f7c2a-918e-4488-a080-c3056bb45e4e,64,Male,148027,5096,472,3,24,13.01,Auto,0
fbe24d5b-3b18-444b-9487-29b77ae71d5d,74,Female,83171,2019,526,2,24,18.59,Mortgage,0
40f3e635-f163-463a-bc3a-c25a5ccfd4c7,72,Female,139229,25312,687,7,12,17.11,Auto,0
5eb0c648-afd0-46c1-af6b-7c3ed368186f,33,Male,146159,10476,700,3,60,15.67,Personal,0
a40d4ccb-1ad5-45db-9eea-6cec4a6cb03e,59,Male,138229,9254,512,7,36,10.53,Education,0
c6607269-8836-4c0a-88e4-96ca963e999b,47,Female,65771,33419,352,8,48,19.16,Mortgage,0
2cd2e53a-f145-4ada-ba5b-c8ccf18a15c4,74,Female,113135,12584,438,0,60,17.54,Personal,0
c1f5fe91-cddd-49c6-a1e3-23994bab5e3e,72,Female,86354,6965,717,3,60,7.0,Mortgage,0
079cafc3-d8cb-4944-b0ab-718b17c9f2f5,33,Female,132743,12464,442,5,48,24.23,Education,0
e92e084b-bc3a-4ecd-b249-bdeae886c4eb,29,Male,133381,13439,808,7,60,15.45,Education,0
9a74c1d7-c851-4f13-8b18-9866de3f465f,34,Male,57289,38489,785,5,60,14.8,Personal,0
7d4c1088-f970-4d6c-953a-72c667a05879,33,Male,53892,42176,736,5,48,21.74,Mortgage,0
afb14335-bcf0-400a-b139-e6d2ffdecc1f,29,Female,91196,33963,842,9,36,17.27,Education,0
5b50762a-f94c-495b-a6a8-3cf5a8d3c8c9,25,Female,149662,29440,592,3,48,5.1,Mortgage,0
0638944d-e69b-4d81-88a6-2b844e75e44d,37,Male,115057,4273,583,8,12,14.39,Mortgage,0
0d0c1900-2a22-4f03-9a52-dfe80f3254e7,20,Male,58409,16330,313,6,12,20.28,Auto,0
f3694b58-3377-42b9-92c0-ae27d494fe54,33,Female,135817,22494,571,5,12,18.55,Personal,0
6afa50e7-8451-4e9e-b709-f753814d1d01,47,Female,54470,11886,324,0,12,24.37,Personal,0
1af9887c-b1d8-430a-a4a4-565ac1b82298,62,Male,38385,4212,621,1,24,4.04,Mortgage,0
ffeebb02-a437-44ea-8200-1697dfb7899d,40,Male,43296,36523,402,5,36,9.12,Auto,0
d48ad94e-ea19-4306-a3d5-bc0e6becbdbf,45,Male,138566,18905,339,0,24,15.31,Mortgage,0
ed8931ef-f4c0-4888-a0f4-5a9efb4755ae,68,Female,81716,23058,534,4,60,16.82,Personal,0
67dc9d9b-08b3-4291-90ed-3f10ac59b546,57,Female,109152,2080,388,0,60,9.4,Personal,0
dd2a2c3c-171d-4476-8ed8-5a61fb990431,71,Female,46382,33675,399,2,48,21.28,Mortgage,0
afa2a68f-e48b-4765-8547-355260976f8d,22,Female,96675,23007,443,6,12,7.03,Mortgage,0
c011025c-0f50-48d9-a5e9-e38c32e571b5,37,Female,141019,49269,381,4,48,3.52,Mortgage,0
b70c1ab7-2f3e-473b-ab8d-052829c752ab,57,Female,117596,18105,528,9,60,23.98,Personal,0
fc072bec-416b-4e82-92fe-214d26c036eb,73,Male,42419,31279,694,0,12,11.92,Mortgage,0
3856b4e7-173b-406c-b211-800724a3e18c,61,Male,113321,47815,812,0,36,24.09,Mortgage,0
461adb36-9021-4262-8d3d-3f23220ff688,18,Female,101238,18946,496,7,60,9.48,Education,0
dce253e3-1eaf-409b-b941-dbab7091fb52,74,Male,145032,1639,573,8,48,4.86,Personal,0
359f6cc3-cacb-4653-9142-97ffd490f154,47,Female,114753,13502,671,6,48,20.11,Mortgage,0
db61f65c-8402-4e93-ab92-0d32e85041f0,38,Male,59291,38958,379,2,60,21.47,Auto,0
e00fedd4-1974-474d-a64f-59362f45f2b7,37,Female,32397,29363,534,5,24,14.08,Personal,1
ef1f529f-b74d-4a12-9511-5ef13935479d,23,Male,126415,4736,586,2,36,5.09,Mortgage,0
d65ea20d-631a-4f99-aa02-f1caa2115d14,39,Male,77888,17473,844,9,60,17.56,Mortgage,0
37be439b-ca05-46b4-9c26-c7f8596b923f,35,Female,55169,35019,736,3,60,7.42,Education,0
6f667e20-07e6-4766-ae37-4dd067b2f3d8,25,Female,82182,43062,426,3,48,21.76,Education,0
d6cb8696-f653-4f5a-9d70-e10db6442308,56,Male,112476,22087,716,2,12,9.39,Personal,0
a1b65c8f-f6e5-4d63-8e8d-1b362b57841f,49,Male,62249,29489,340,9,12,21.73,Education,0
8600ad91-14de-41ae-b821-ceb83daaac27,50,Female,48341,37820,768,5,12,12.68,Education,0
378ece0e-ccc3-4659-8677-fe2079aebfda,70,Male,95603,20325,596,4,48,16.32,Personal,0
b10012a1-4e43-4009-8620-ae66b8b30b1a,33,Female,66144,1271,341,8,12,20.48,Auto,0
8480e0f8-e5bc-44dc-92fc-82ceea96e75e,29,Female,81772,19414,578,8,60,4.37,Mortgage,0
4f3b8260-2c5a-43a4-82cc-99b81a3e1762,55,Male,99360,25220,758,2,24,21.16,Mortgage,0
ec97cd92-ec8a-47b7-a87a-84ec53cf506e,69,Female,33444,45466,332,8,24,6.48,Education,1
85656edd-b0d4-4483-8377-0d7e0d7a08ae,51,Male,65647,49657,575,2,24,11.21,Mortgage,0
3e5ebb3c-cb89-42b9-95ea-1145bee77168,31,Male,143662,43425,389,3,12,13.66,Education,0
761e9f1b-cad3-404b-b8a5-c897ccb75e18,53,Female,134416,10387,823,0,24,22.75,Personal,0
a506171e-4da2-453e-86df-925ec36c8b63,50,Male,118843,12279,459,4,12,3.98,Personal,0
a7ededc6-97c3-4e87-aed9-ebd78bcdb33f,40,Female,30974,28584,757,8,60,15.52,Personal,0
96cad1c1-06a9-48e4-b5b6-7ddaaa53827b,67,Female,132150,45783,698,1,60,17.31,Mortgage,0
8aa3c76e-dd6a-468d-8d51-ada992f67496,62,Female,58383,40809,390,3,48,10.31,Education,0
92aa1473-e151-40f8-a5c5-713ac4d53f95,19,Male,145548,42476,765,9,48,9.75,Education,0
3775494a-ab79-4306-8cbc-91cddc82fe1b,58,Female,114826,11857,519,1,36,14.05,Mortgage,0
69eb3336-cee0-4658-a121-354e0ad74f93,38,Male,101552,43261,718,7,60,7.52,Personal,0
e00aedff-d6bf-4883-9947-249afeba9e35,19,Female,117648,9052,678,8,12,13.56,Auto,0
b8fb3c34-ee3f-4be6-8fbd-e34a334444d1,44,Female,114049,17995,746,2,36,19.95,Education,0
c30158eb-c19d-458a-a06e-b4dc7e5ff5ff,74,Female,22956,14580,445,8,60,21.68,Education,1
67a1bc13-1146-40a6-94d0-7815a735101a,26,Male,28077,19240,532,5,12,11.78,Mortgage,1
1f91ed60-c159-4f9f-94c5-5dde981151c2,18,Male,56490,18910,670,5,60,16.77,Auto,0
cf380622-07a7-4ec9-955a-e5962c5aa1ec,28,Female,130363,11216,533,6,60,3.5,Personal,0
70dabf97-5554-44ed-b382-1ea394b80af0,20,Female,144713,39997,666,4,12,15.33,Education,0
4487b8b5-c1e0-49e4-a380-4076fd754bf3,69,Male,123391,47111,780,5,60,24.47,Mortgage,0
e612fbdc-e5a6-41b5-84b3-b5430966730c,40,Male,128642,25911,662,0,60,10.21,Auto,0
6c3accc2-125a-4392-8217-ce20cf9a8f67,43,Male,75612,35866,810,2,60,16.29,Mortgage,0
db17b9d5-2cb9-41f1-927a-452b96b6fbb0,21,Female,120474,16438,394,8,48,19.89,Auto,0
e30892e2-5bde-47d1-af8f-519a5db79779,35,Male,56159,8865,515,4,24,16.59,Mortgage,0
1b257e48-5970-4728-ae5a-31e192c3efe1,72,Female,59710,17557,842,4,60,12.5,Auto,0
db33f1ce-ec9f-4338-866b-92eb96cecdb6,23,Male,103536,13211,434,7,12,6.78,Education,0
705debae-f2ac-4e0e-b14b-4f33cbcdc462,52,Female,33806,34268,382,1,60,13.47,Auto,0
f5f413f0-5f06-4ada-8c94-93d6a6df264c,39,Female,133096,4646,690,6,48,9.84,Personal,0
465bb748-a4c9-4a64-b514-36a01ec6953b,60,Female,98345,43816,346,8,48,18.46,Education,0
8fe3cd34-5193-4516-b708-4b9c88729729,32,Male,100391,24924,691,6,60,13.0,Personal,0
4d5df66a-d95f-4c75-8cd8-213dd5447989,39,Male,127412,45112,684,4,36,21.77,Education,0
8b1fbac6-9b38-4844-bc0f-dc8e853ce10c,54,Male,114924,10910,680,5,24,7.66,Auto,0
c49d162c-6ea1-4a5a-8030-45333518b552,69,Female,26458,2778,376,3,12,12.48,Education,0
9cf2f845-a199-4b1f-a42d-823a48875ad0,59,Female,55524,46752,558,6,12,15.49,Mortgage,0
abfd8de8-db1a-4b17-ad1e-ef8a45adec3e,29,Male,26853,20441,698,0,12,6.21,Auto,0
cb417eff-ed23-4c5d-b275-ad905c35ff54,64,Female,60477,6190,399,3,12,16.14,Mortgage,0
b7e2c479-86ec-4766-8938-a1f8bd914423,66,Female,52222,16304,800,2,48,9.75,Mortgage,0
9e93c46e-657d-46e8-8aeb-4c78664b03d5,59,Female,38320,40765,682,3,24,8.44,Mortgage,0
ec6be31f-1102-4c76-9598-aa2e60c911d9,55,Male,114154,28289,491,0,60,6.55,Mortgage,0
935f36ad-c017-4eaf-9907-37c4036bfe28,35,Female,72243,45788,644,1,60,11.02,Personal,0
f4e5081e-be79-4502-8e75-967724c83bb7,62,Male,65615,5747,309,8,36,23.47,Auto,0
fe0a8781-bd7f-4bbd-8b23-794288eae8f1,52,Male,37352,10286,563,6,60,4.17,Mortgage,1
52dea01e-4c5f-4eef-8e54-09561aee9dca,47,Male,92833,1045,567,5,24,21.82,Personal,0
8756650a-c0b0-418e-bbf1-7273b39c5945,41,Male,113476,30742,494,1,60,12.04,Education,0
2fb9a466-d1bc-4e01-bbd1-c4e198d2d29b,59,Male,134560,8758,706,0,48,15.57,Mortgage,0
f022ed57-40bb-4c17-9034-c8f4125fb863,47,Female,23203,24437,595,1,60,14.53,Mortgage,0
bc2de02f-1893-4d0a-96bd-c3f151d85012,31,Male,59267,20585,396,6,12,23.4,Personal,0
683964dc-7756-465f-a06b-9e0db81a0f49,23,Male,57941,34223,761,1,12,20.06,Education,0
e847616a-c2ab-45ac-acfb-ba43bb71bd71,20,Male,102809,10854,386,2,12,24.67,Education,0
4bbc9f16-d937-48fe-9993-6a81d61d62a1,33,Female,45368,18349,376,7,12,20.58,Personal,0
4b87b4ed-6598-4d4d-85de-26fbd12b73cf,24,Female,97186,31692,782,6,48,9.86,Mortgage,0
c4f2cb53-d022-4812-92a6-a6cae8420bea,69,Female,50984,22348,445,8,48,24.2,Auto,0
59b5a047-663e-46a5-92ba-21e95deb04e6,31,Female,61941,35296,410,3,48,24.65,Personal,0
1088347d-253c-459f-9875-a757f43d84ed,26,Male,92918,36744,596,6,60,6.15,Auto,0
89109f5d-12a4-4126-aaf0-51892f2b0f85,32,Male,72683,20455,725,0,12,22.87,Mortgage,0
b7c2db10-6edc-4c65-93a4-9bb883ef0321,38,Female,146409,14288,633,1,36,17.78,Mortgage,0
d93d0ff4-9fa4-49d9-b2d3-67ae566e64b0,52,Female,20801,7387,822,6,36,23.32,Education,0
873e4479-f897-47ac-a380-a861b1c95c0a,19,Female,126538,36289,837,1,12,23.19,Mortgage,0
8aa0cff8-c28c-4b7f-8c68-e7234ca67940,44,Female,132201,40293,461,5,24,22.66,Education,0
be4a718f-824c-4cb8-966e-8bb05b25af3c,19,Male,67965,34894,729,9,60,22.53,Education,0
bb024e38-1d4e-4792-b557-3ea512ed05e0,52,Female,105269,24016,368,8,36,6.03,Mortgage,0
f479857a-3e34-41c4-a930-985081140713,35,Female,142693,47116,432,4,48,6.59,Education,0
41e49dc7-5cf9-46a0-8736-218993202bd8,31,Female,29969,41484,488,9,24,6.03,Mortgage,1
1054e21c-9b61-4d15-b549-74e66bd69964,37,Female,55969,31215,578,6,48,5.46,Education,0
86227d6d-c929-4675-8951-bfe3116f24cf,35,Female,102269,17102,729,0,24,11.1,Education,0
bd772ebc-6003-4a7a-baab-f42250747c30,27,Female,52449,4404,841,7,24,18.21,Mortgage,0
cb762bae-2caf-4483-a3d3-d4ccf18e035b,42,Female,111679,38260,460,8,60,11.13,Auto,0
fc83cdc1-ea8a-4f93-b41c-876986cfb2cc,19,Male,45705,36111,752,4,48,18.99,Personal,0
4d29416f-b541-4940-a356-c65a44f5aeef,42,Male,80303,1106,469,5,48,21.14,Mortgage,0
4dd1b3d0-27bb-4b97-8ad8-295bd042b24d,71,Male,48363,16195,356,7,36,17.82,Education,0
35f53644-cde5-4aea-aaae-3cd7e49b9e95,50,Male,50720,47009,539,3,12,13.5,Personal,0
0ae23c26-1c17-49ee-aa7c-40b089688511,53,Male,29972,28153,657,1,12,9.85,Auto,0
c22f4b5c-c89b-412b-8d16-7e4246395029,48,Male,53351,30605,500,9,36,6.17,Mortgage,0
2a92d642-d744-4b80-913f-dde5c79eca88,31,Female,131023,46343,743,7,24,14.11,Education,0
217654b9-2122-4f10-b1e9-cde63ff698d5,18,Female,56145,38569,601,1,36,18.97,Education,0
083a578b-8dc2-4df5-a074-5a8730e9e720,63,Male,107948,6580,405,4,36,15.29,Mortgage,0
eb2b54af-72f1-49bc-974a-122a4dd11ecb,33,Female,109614,6400,400,5,48,19.01,Education,0
d9714cce-5350-4165-b4ad-d40046852fe2,71,Male,108116,40643,396,4,36,10.71,Personal,0
2755bf79-b6e5-4b49-b93d-68ec0d1dd132,63,Female,76235,31649,328,5,24,4.94,Education,0
82d5f14e-c8cc-486b-b343-e5688c50fbb9,69,Female,34855,31496,805,5,12,20.08,Personal,0
4b449fec-5c3f-450d-a1e9-291edd484290,20,Female,56169,21637,737,2,60,8.22,Personal,0
a0143d03-cb52-4e0c-818e-ead0464be420,52,Female,66404,42424,678,2,36,16.75,Mortgage,0
bdf99dbf-88cd-4e0c-8311-b54909b9a554,58,Female,39569,40015,372,8,36,20.79,Education,1
fcd340dd-cd6c-4dcf-b097-e70284609bb0,23,Female,145074,7177,553,2,48,6.49,Personal,0
82d11163-4fd0-417a-a109-751f07355301,42,Male,149006,8269,815,2,48,16.37,Education,0
3e3f1bdf-22ec-4c8e-af60-679b5f4710ef,30,Male,74437,15974,849,1,36,18.32,Personal,0
58779624-95a0-4378-8848-64cd59a11ff5,70,Female,68506,15037,319,6,36,19.55,Auto,0
7b2d730a-49b4-495b-92c0-42c49a3f39e2,51,Male,45738,19756,834,9,24,6.67,Mortgage,0
f6aa407c-caeb-4349-9d62-1fc9cfdd9eaf,25,Female,26772,17167,720,9,12,21.24,Mortgage,0
9ce98374-7ee3-42db-85a4-351b1fa2e617,38,Male,110410,24218,745,3,12,5.52,Mortgage,0
b9c916f2-011c-47f6-9b5c-fb204e492f29,51,Female,39731,26167,435,0,60,14.67,Personal,0
ed037d58-4b99-489d-aeae-815d9b30d9c0,21,Male,30131,44148,804,5,12,13.03,Auto,0
9433f6ab-35aa-47d5-8f1e-c785c282f3b6,42,Female,86324,7617,600,4,60,8.27,Personal,0
c9b50fb1-665c-4a6d-ab31-136b84158d60,32,Male,74097,22534,332,1,48,9.99,Mortgage,0
8f322603-bb05-4ab8-aa48-f138dae8f91a,21,Female,101720,26459,577,5,60,7.04,Personal,0
c4af635a-8e3e-40f1-a35c-fd5679a41920,62,Male,116433,21542,432,0,60,12.65,Mortgage,0
423927d5-3b6b-44d5-895f-3575c6d3e3bf,29,Female,22889,1303,826,2,12,4.26,Education,0
91315546-0e5e-41fb-a4aa-c121ca49c240,49,Female,29569,30756,425,3,36,22.61,Personal,0
14ad4d91-575b-4b8e-b196-8723130221aa,49,Female,107193,13683,644,2,48,7.01,Education,0
828396e5-c3e5-44a4-bded-ab16ab84fa01,45,Male,95677,33695,316,5,24,22.55,Personal,0
9d5af1e7-c878-4d4c-8a6a-2574ebb09e70,30,Male,105192,12025,677,3,60,22.07,Mortgage,0
ad0375e8-8103-4f0e-b415-1ea32ff96750,48,Male,143757,21890,359,0,60,13.21,Education,0
29550997-af64-4d6f-bbda-fdb27c83984e,31,Female,107154,19715,766,4,60,14.2,Personal,0
abd1eee4-7031-42cc-85bf-a3b52e7e739a,37,Male,97470,5561,690,4,36,9.99,Mortgage,0
1ff67b3c-ad83-4940-b907-caee4d6c7523,35,Female,128073,33847,486,8,24,24.93,Personal,0
633b2c53-fee2-42d4-94ee-cda2fcbda0b0,46,Male,108822,37531,797,7,12,17.92,Education,0
23a54f3d-c608-4f80-a897-15e1d3a9478a,23,Male,146019,28407,660,7,48,23.96,Personal,0
5df16da2-4e33-475b-9b9e-c40f3ad31c94,49,Male,27612,22580,748,4,36,12.42,Personal,0
374e39f8-651e-4483-a015-40bdabf3136e,46,Male,71644,11169,480,7,24,22.48,Education,0
a6311520-8b9a-429c-b931-d5ef983675fe,60,Female,52069,18116,429,9,48,13.14,Mortgage,0
41bf0253-feaf-42e3-bc1b-d6de3070f14e,19,Male,101741,37744,448,6,12,22.14,Personal,0
f145351a-1140-4317-934e-c9fd567ec5da,40,Male,47331,23043,771,0,48,6.31,Personal,0
84aca8f2-e24e-4506-b8db-b951decfbc30,36,Female,75897,3124,799,6,60,17.19,Auto,0
e02bd488-62ab-4549-a894-4d5aaa67f248,48,Female,33934,40420,654,7,60,18.09,Auto,0
aa3d5bfc-acef-45c9-89dc-8e4fd8bd584d,68,Male,30095,39051,510,2,36,17.61,Mortgage,0
c98506cf-376e-4430-9ec4-62fe0f742d16,22,Male,111494,8176,329,8,48,13.11,Education,0
e9c2b568-f4fb-448e-83d0-71a1b0ccd233,36,Female,122544,26774,323,7,60,18.2,Mortgage,0
842a7b0f-da91-4ead-93ae-6ae984feb13f,51,Female,38706,19676,521,1,36,8.65,Mortgage,0
bb5ab2ac-6ee3-455b-bc49-87978776b125,27,Female,63516,46177,700,5,36,16.31,Mortgage,0
cc532ac6-c482-47a1-ba39-8e083c6dc2ef,42,Male,123602,25760,811,3,36,15.42,Personal,0
66e676c8-2126-451b-94d3-64c27c317561,19,Male,117008,46087,387,2,12,10.34,Personal,0
e658481a-3b3d-4b2a-a5fc-ad61f5cee931,28,Male,54629,1997,764,5,60,20.25,Mortgage,0
646242a8-2aaa-4d27-97df-e5870e3da457,67,Female,66910,44769,349,9,60,5.24,Mortgage,0
8fa8b161-18be-4c71-9484-6a58f2716e29,48,Female,108540,38432,402,8,24,7.19,Auto,0
bb96a840-97f2-4278-9da5-4843248f6303,73,Female,144746,14117,667,1,12,13.63,Education,0
86742828-31e4-43a3-8770-db010fc87f5b,32,Male,40431,12231,791,9,60,22.67,Mortgage,0
ac5d1ab8-768d-4726-ac90-6fc78fb790df,26,Female,76733,30751,567,9,60,15.87,Auto,0
9f049972-7f29-4912-ad1c-10d10d38348c,40,Male,60088,8440,696,9,24,21.6,Mortgage,0
b0d9a7b8-0f36-4612-9d27-8f90a85310b0,36,Female,64135,20911,619,4,48,14.63,Education,0
85a03bb5-454b-4ea0-9a56-7f946f1b5a80,26,Male,135786,44986,819,5,48,20.39,Mortgage,0
2c1c8a5e-922b-4ac4-b5a7-89861b23a41b,52,Male,58015,16608,748,3,12,10.5,Education,0
08a13ed9-6a9a-4d37-a575-6c7fc6232b96,38,Female,120038,30665,775,6,36,21.03,Personal,0
2f221b41-4c5b-4cec-8bdc-c8b24d4d723d,26,Male,51385,28157,539,1,24,12.14,Education,0
cb8fd788-b15b-437c-b99d-65bbc6dfca97,45,Female,90199,29779,557,6,24,15.51,Mortgage,0
9921a9df-cc21-47e5-8884-528e351ed470,63,Male,58677,30968,689,1,60,7.28,Auto,0
6e24c5b9-de98-4478-9c77-7575a7260e41,68,Female,138104,28387,642,0,60,23.29,Personal,0
2f21818c-feff-4137-a562-35e3e6384af7,24,Female,32818,5090,686,4,24,18.58,Auto,0
35d9b560-6a40-4a81-8723-7a4574c529e7,33,Male,108222,25945,693,1,36,21.97,Mortgage,0
d0182d18-5a97-4519-9862-59bab3bddc30,33,Female,83001,41239,569,7,48,7.97,Personal,0
ddb25096-5f5b-4621-8461-23024392f310,50,Male,43977,4743,448,7,12,4.96,Auto,0
cbd0bffd-dcb9-4c77-98ae-f7a7684adafd,21,Female,69832,31924,679,0,48,10.75,Mortgage,0
177aacdb-e252-401b-84a0-8813f00b0b20,21,Female,60931,11196,327,3,12,14.61,Auto,0
ebd54d50-b92d-49ff-9c07-b4acb60b12b5,56,Female,103990,27279,448,8,36,20.75,Education,0
e1a3b6be-958e-49c1-8ada-dbdf13b7876c,57,Female,98894,40776,719,4,24,12.05,Education,0
b80c2668-4294-4c26-98f4-934b0763c48e,34,Male,92204,4324,579,9,36,9.3,Mortgage,0
691e2b50-6970-48a1-9dfa-bf4cc9636692,54,Female,65784,42400,481,5,24,11.51,Auto,0
c9fa0544-246f-48b0-bcd2-14beda8c1702,56,Female,126305,20641,465,2,60,18.63,Mortgage,0
2f3c0fb1-343a-4ac3-a1db-64e1ec302697,69,Male,29921,28482,316,4,12,10.73,Auto,1
92734ad9-52d4-4dde-8b09-6aaa0721cf06,46,Male,54959,33994,449,0,60,24.55,Personal,0
9c11886d-e9ab-4238-9a3b-4ff73c17a860,69,Male,52328,15863,638,7,24,7.26,Mortgage,0
bc0ec20f-a2ee-40bc-8e9c-e8ba89a564a6,53,Male,28859,49795,344,5,12,19.69,Mortgage,1
fe57cd73-609e-4a50-9a33-761881be8786,55,Male,144492,38486,801,1,12,16.17,Auto,0
0180cef3-8499-411f-a07a-502541d7cce5,56,Male,109506,39440,488,3,60,8.51,Mortgage,0
3add217e-b167-43b4-a892-22df5bfb8b42,67,Female,94408,25111,360,3,12,19.7,Personal,0
3300cede-a20c-4bf0-a254-f23c51e1c204,54,Male,143852,49030,593,8,24,13.12,Auto,0
5c32965a-c776-48c2-b56c-5c53efd4efcb,69,Female,104766,4199,332,8,24,18.17,Auto,0
6c75cdc6-e850-484f-b0b9-b5e3516e413a,52,Male,46708,39038,598,4,60,17.74,Auto,0
3865ce06-24cc-4919-8b15-a3d40116a11b,24,Female,38847,46518,714,2,36,5.88,Personal,0
ff4e0395-250d-4460-a5a1-c2b4934cf964,44,Female,75989,8897,848,0,24,21.56,Personal,0
b0a28ff7-0625-4597-bb4b-d1c08ef2ef27,45,Female,112641,42432,730,5,24,18.15,Mortgage,0
7f539d39-bedc-4aa0-b012-333249378301,39,Male,145383,15892,794,7,12,20.28,Auto,0
d5421329-88a2-4406-8d97-a7eec87fba4d,31,Male,24922,9271,399,0,12,13.13,Personal,0
004bbec5-b6e8-4679-ac5b-b3488fa22301,24,Male,89928,38926,322,0,24,7.69,Education,0
37681f2f-ac2c-4a26-8d98-4d0af9b92431,54,Male,72335,25815,719,6,60,10.51,Mortgage,0
b5346ec6-c6fe-4d4b-b6d4-39007b391e18,39,Female,146913,46612,723,6,36,22.88,Personal,0
02915b0a-2db7-436a-a53a-fc952922235c,22,Male,33541,34357,786,1,12,23.67,Personal,0
13c816b3-d069-4a74-9e9f-ea7874a05a33,72,Female,39551,10552,388,2,12,13.86,Personal,0
50efd073-43c9-4768-b5ef-52c31b57ed47,19,Female,39381,17267,508,1,36,9.92,Mortgage,0
077fae5c-68dd-44c2-ad2b-76d22d9282a6,44,Male,133319,19268,570,5,12,19.2,Personal,0
d4fa00db-f38e-49f6-af7e-ab77b21c42f2,38,Male,75673,49927,705,7,60,19.97,Personal,0
01d77275-1be9-46ad-aa5c-7cc2b06024c4,71,Male,121531,15263,577,7,12,21.03,Education,0
9f821601-a8a9-4564-8f06-27c17e29082b,55,Female,42948,6399,505,0,12,4.17,Education,0
dea8751e-8f46-433d-aff0-edb309d5e28d,32,Male,112264,30811,627,8,24,3.71,Education,0
